Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
mall,com.macro.mall.portal.repository,MemberProductCollectionRepository,0,0,4,0,21,4,0,0,-1.0,1,0
mall,com.macro.mall.portal.repository,MemberReadHistoryRepository,0,0,2,0,13,2,0,0,-1.0,1,0
mall,com.macro.mall.portal.service,HomeService,0,0,6,0,31,6,0,0,-1.0,1,0
mall,com.macro.mall.portal.service,MemberAttentionService,0,0,5,0,25,5,0,0,-1.0,1,1
mall,com.macro.mall.portal.service,MemberCollectionService,0,0,5,0,25,5,0,0,-1.0,1,1
mall,com.macro.mall.portal.service,MemberReadHistoryService,0,0,4,0,21,4,0,0,-1.0,1,1
mall,com.macro.mall.portal.service,OmsCartItemService,0,0,8,0,37,8,0,0,-1.0,2,1
mall,com.macro.mall.portal.service,OmsPortalOrderReturnApplyService,0,0,1,0,9,1,0,0,-1.0,1,1
mall,com.macro.mall.portal.service,OmsPortalOrderService,0,0,10,0,45,10,0,0,-1.0,3,1
mall,com.macro.mall.portal.service,OmsPromotionService,0,0,1,0,10,1,0,0,-1.0,1,0
mall,com.macro.mall.portal.service,PmsPortalBrandService,0,0,3,0,17,3,0,0,-1.0,1,0
mall,com.macro.mall.portal.service,PmsPortalProductService,0,0,3,0,17,3,0,0,-1.0,1,0
mall,com.macro.mall.portal.service,UmsMemberCacheService,0,0,5,0,25,5,0,0,-1.0,1,1
mall,com.macro.mall.portal.service,UmsMemberCouponService,0,0,5,0,25,5,0,0,-1.0,1,0
mall,com.macro.mall.portal.service,UmsMemberReceiveAddressService,0,0,5,0,29,5,0,0,-1.0,1,1
mall,com.macro.mall.portal.service,UmsMemberService,0,0,10,0,45,10,0,0,-1.0,10,0
mall,com.macro.mall.portal.service.impl,HomeServiceImpl,7,0,11,6,108,18,0,0,0.36363636363636365,0,4
mall,com.macro.mall.portal.service.impl,MemberAttentionServiceImpl,4,0,5,5,54,9,0,0,0.0,0,6
mall,com.macro.mall.portal.service.impl,MemberCollectionServiceImpl,4,0,5,5,52,9,0,0,0.0,0,6
mall,com.macro.mall.portal.service.impl,MemberReadHistoryServiceImpl,4,0,4,4,51,8,0,0,0.0,0,6
mall,com.macro.mall.portal.service.impl,OmsCartItemServiceImpl,4,0,9,8,92,14,0,0,0.2222222222222222,0,7
mall,com.macro.mall.portal.service.impl,OmsPortalOrderReturnApplyServiceImpl,1,0,1,1,13,1,0,0,0.0,0,3
mall,com.macro.mall.portal.service.impl,OmsPortalOrderServiceImpl,17,0,30,10,588,99,0,0,0.0,0,7
mall,com.macro.mall.portal.service.impl,OmsPromotionServiceImpl,1,0,14,3,231,38,0,0,0.21428571428571427,0,6
mall,com.macro.mall.portal.service.impl,PmsPortalBrandServiceImpl,3,0,3,3,22,3,0,0,1.0,0,5
mall,com.macro.mall.portal.service.impl,PmsPortalProductServiceImpl,9,0,4,3,95,14,0,0,0.75,0,3
mall,com.macro.mall.portal.service.impl,UmsMemberCacheServiceImpl,7,0,5,5,35,6,0,0,0.0,0,3
mall,com.macro.mall.portal.service.impl,UmsMemberCouponServiceImpl,7,0,9,5,183,34,0,0,0.0,0,3
mall,com.macro.mall.portal.service.impl,UmsMemberReceiveAddressServiceImpl,2,0,5,5,48,7,0,0,0.0,0,5
mall,com.macro.mall.portal.service.impl,UmsMemberServiceImpl,8,0,11,10,125,22,0,0,0.18181818181818182,0,9
mall,com.macro.mall.portal.util,DateUtil,0,0,2,2,27,2,0,0,-1.0,1,0
mall,com.macro.mall.search.config,MyBatisConfig,0,0,0,0,5,0,0,0,-1.0,0,0
mall,com.macro.mall.search.config,SwaggerConfig,0,0,2,2,11,2,0,0,-1.0,0,1
mall,com.macro.mall.search.controller,EsProductController,1,0,8,8,43,9,0,0,0.0,0,5
mall,com.macro.mall.search.dao,EsProductDao,0,0,1,0,9,1,0,0,-1.0,2,0
mall,com.macro.mall.search.domain,EsProduct,19,0,0,0,24,0,0,0,-1.0,3,0
mall,com.macro.mall.search.domain,EsProductAttributeValue,6,0,0,0,11,0,0,0,-1.0,0,0
mall,com.macro.mall.search.domain,EsProductRelatedInfo,6,0,0,0,13,0,0,0,-1.0,2,0
mall,com.macro.mall.search.domain,ProductAttr,3,0,0,0,5,0,0,0,-1.0,0,0
mall,com.macro.mall.search,MallSearchApplication,0,0,1,1,5,1,0,0,-1.0,1,1
mall,com.macro.mall.search,MallSearchApplicationTests,2,0,3,3,16,3,0,0,1.0,0,2
mall,com.macro.mall.search.repository,EsProductRepository,0,0,1,0,13,1,0,0,-1.0,1,0
mall,com.macro.mall.search.service,EsProductService,0,0,8,0,37,8,0,0,-1.0,1,0
mall,com.macro.mall.search.service.impl,EsProductServiceImpl,4,0,9,8,189,30,0,0,0.0,0,4
mall,com.macro.mall.security.aspect,RedisCacheAspect,1,0,2,2,26,3,0,0,1.0,0,0
mall,com.macro.mall.security.component,DynamicAccessDecisionManager,0,0,3,3,27,7,0,0,-1.0,1,0
mall,com.macro.mall.security.component,DynamicSecurityFilter,2,0,6,6,42,9,0,0,1.0,0,3
mall,com.macro.mall.security.component,DynamicSecurityMetadataSource,2,0,5,5,35,8,0,0,0.6,2,1
mall,com.macro.mall.security.component,DynamicSecurityService,0,0,1,0,9,1,0,0,-1.0,1,0
mall,com.macro.mall.security.component,JwtAuthenticationTokenFilter,5,0,1,0,28,4,0,0,0.0,0,1
mall,com.macro.mall.security.component,RestAuthenticationEntryPoint,0,0,1,1,13,1,0,0,-1.0,0,1
mall,com.macro.mall.security.component,RestfulAccessDeniedHandler,0,0,1,1,13,1,0,0,-1.0,0,1
mall,com.macro.mall.security.config,CommonSecurityConfig,0,0,9,9,32,9,0,0,-1.0,0,0
mall,com.macro.mall.security.config,IgnoreUrlsConfig,1,0,0,0,6,0,0,0,-1.0,2,0
mall,com.macro.mall.security.config,RedisConfig,0,0,0,0,5,0,0,0,-1.0,0,0
mall,com.macro.mall.security.config,SecurityConfig,6,0,1,0,23,3,0,0,0.0,0,1
mall,com.macro.mall.security.util,JwtTokenUtil,6,0,10,4,123,16,0,0,0.0,3,0
mall,com.macro.mall.security.util,SpringUtil,1,0,5,5,23,6,0,0,0.0,2,1
